deal_id,company_name,region,industry,lead_source,sales_rep,stage,amount_usd,created_date,close_date,is_won,sales_cycle_days
D00248,Pioneer Technologies,South,Education,Partner,Sneha Iyer,Closed Won,6600.0,2026-02-16,2026-03-26,True,38.0
D00249,Vertex Technologies,West,Manufacturing,Website,Vikram Shah,Proposal,15900.0,2025-10-26,,False,
D00250,Zenith Systems,Central,Healthcare,Referral,Karan Malhotra,Closed Lost,32700.0,2025-02-17,2025-03-27,False,38.0
D00251,Unity Corp,South,Finance,Partner,Arjun Mehta,Qualification,35900.0,2025-05-11,,False,
D00252,Vertex Technologies,East,Education,Social Media,Priya Nair,Qualification,7800.0,2025-10-08,,False,
D00253,Vertex Group,South,Healthcare,Trade Show,Sneha Iyer,Closed Won,13100.0,2026-03-07,2026-04-24,True,48.0
D00254,Global Technologies,East,Education,Cold Call,Kavya Reddy,Negotiation,9100.0,2025-02-24,,False,
D00255,Crest Industries,South,Retail,Trade Show,Sneha Iyer,Qualification,10200.0,2024-04-20,,False,
D00256,Jupiter Enterprises,South,Manufacturing,Cold Call,Ananya Rao,Prospecting,32200.0,2026-06-18,,False,
D00257,Vertex Solutions,Central,Retail,Trade Show,Rohit Verma,Proposal,12600.0,2024-03-06,,False,
D00258,Delta Systems,East,Education,Cold Call,Sneha Iyer,Closed Won,7900.0,2025-08-24,2025-10-26,True,63.0
D00259,Everest Corp,South,Education,Cold Call,Vikram Shah,Negotiation,10000.0,2025-01-15,,False,
D00260,Titan Industries,West,It Services,Website,Sneha Iyer,Prospecting,10500.0,2025-02-08,,False,
D00261,Bright Corp,South,It Services,Trade Show,Karan Malhotra,Closed Won,15500.0,2024-04-28,2024-08-07,True,101.0
D00262,Nexus Group,West,It Services,Cold Call,Ananya Rao,Negotiation,14000.0,2025-08-16,,False,
D00263,Zenith Industries,West,Healthcare,Partner,Rohit Verma,Closed Lost,11900.0,2025-06-25,2025-07-24,False,29.0
D00264,Vertex Enterprises,West,Healthcare,Cold Call,Ananya Rao,Prospecting,17000.0,2025-09-19,,False,
D00265,Falcon Systems,West,It Services,Cold Call,Kavya Reddy,Proposal,12800.0,2024-06-09,,False,
D00266,Crest Enterprises,West,Finance,Referral,Vikram Shah,Closed Lost,38600.0,2024-05-16,2024-07-28,False,73.0
D00267,Unity Group,North,Healthcare,Partner,Priya Nair,Qualification,30100.0,2025-09-21,,False,
D00268,Everest Technologies,West,Retail,Partner,Vikram Shah,Closed Won,3800.0,2025-03-01,2025-03-28,True,27.0
D00269,Delta Corp,South,Healthcare,Website,Karan Malhotra,Negotiation,16000.0,2025-08-04,,False,
D00270,Lumina Solutions,West,Finance,Social Media,Karan Malhotra,Negotiation,18000.0,2025-08-18,,False,
D00271,Jupiter Corp,East,It Services,Social Media,Karan Malhotra,Prospecting,22000.0,2025-02-17,,False,
D00272,Radiant Solutions,Central,It Services,Cold Call,Rohit Verma,Prospecting,13600.0,2025-08-04,,False,
D00273,Global Corp,West,Manufacturing,Website,Priya Nair,Prospecting,27500.0,2026-05-24,,False,
D00274,Everest Solutions,South,It Services,Social Media,Ananya Rao,Closed Lost,10000.0,2025-10-16,2025-11-27,False,42.0
D00275,Ironclad Industries,North,Finance,Trade Show,Ananya Rao,Proposal,37300.0,2024-10-31,,False,
D00276,Bright Technologies,North,Retail,Partner,Sneha Iyer,Closed Won,7500.0,2024-06-26,2024-07-19,True,23.0
D00277,Nexus Corp,North,Retail,Referral,Arjun Mehta,Prospecting,7200.0,2024-02-12,,False,
D00278,Pioneer Group,South,Manufacturing,Referral,Karan Malhotra,Closed Lost,31200.0,2025-05-31,2025-08-14,False,75.0
D00279,Summit Systems,East,Manufacturing,Cold Call,Karan Malhotra,Closed Won,3700.0,2024-12-09,2025-04-02,True,114.0
D00280,Orbit Enterprises,West,Education,Trade Show,Arjun Mehta,Qualification,5900.0,2024-10-03,,False,
D00281,Bright Industries,South,It Services,Referral,Ananya Rao,Closed Won,18100.0,2024-03-19,2024-04-19,True,31.0
D00282,Crest Corp,West,Retail,Referral,Rohit Verma,Proposal,5400.0,2026-01-29,,False,
D00283,Lumina Solutions,East,Finance,Cold Call,Priya Nair,Proposal,4400.0,2025-01-13,,False,
D00284,Unity Systems,West,Retail,Trade Show,Sneha Iyer,Qualification,4300.0,2024-01-08,,False,
D00285,Lumina Solutions,South,It Services,Trade Show,Arjun Mehta,Proposal,18200.0,2024-08-25,,False,
D00286,Kinetic Corp,Central,Healthcare,Cold Call,Vikram Shah,Negotiation,15600.0,2026-02-13,,False,
D00287,Falcon Corp,East,Finance,Trade Show,Arjun Mehta,Closed Lost,30300.0,2025-06-03,2025-07-03,False,30.0
D00288,Bright Technologies,Central,Finance,Social Media,Sneha Iyer,Closed Lost,19700.0,2024-01-16,2024-04-10,False,85.0
D00289,Bright Solutions,North,It Services,Website,Rohit Verma,Negotiation,17200.0,2026-04-16,,False,
D00290,Ironclad Technologies,East,Finance,Trade Show,Sneha Iyer,Proposal,33300.0,2025-01-16,,False,
D00291,Pioneer Enterprises,South,Education,Cold Call,Rohit Verma,Proposal,7800.0,2025-04-01,,False,
D00292,Kinetic Industries,North,Healthcare,Referral,Vikram Shah,Closed Won,15400.0,2024-06-04,2024-07-08,True,34.0
D00293,Orbit Group,North,Finance,Trade Show,Priya Nair,Negotiation,19200.0,2024-10-05,,False,
D00294,Titan Technologies,East,It Services,Social Media,Ananya Rao,Prospecting,16900.0,2024-09-28,,False,
D00295,Unity Enterprises,North,Education,Partner,Priya Nair,Closed Won,2800.0,2024-01-01,2024-03-06,True,65.0
D00296,Alpha Corp,West,Finance,Referral,Priya Nair,Closed Won,33600.0,2024-10-28,2024-12-02,True,35.0
D00297,Nexus Corp,East,Healthcare,Referral,Karan Malhotra,Prospecting,13900.0,2024-09-07,,False,
D00298,Horizon Corp,East,It Services,Website,Ananya Rao,Proposal,7100.0,2025-12-02,,False,
D00299,Titan Enterprises,East,Manufacturing,Cold Call,Ananya Rao,Closed Lost,18000.0,2024-06-02,2024-07-22,False,50.0
D00300,Summit Systems,North,Healthcare,Trade Show,Kavya Reddy,Negotiation,7400.0,2024-11-22,,False,
D00301,Alpha Technologies,North,Education,Website,Karan Malhotra,Proposal,5400.0,2025-03-12,,False,
D00302,Nexus Corp,West,Manufacturing,Website,Sneha Iyer,Closed Won,40300.0,2024-03-29,2024-05-26,True,58.0
D00303,Lumina Group,Central,Education,Website,Karan Malhotra,Qualification,8000.0,2025-09-23,,False,
D00304,Lumina Industries,Central,It Services,Partner,Priya Nair,Proposal,10900.0,2025-04-13,,False,
D00305,Lumina Corp,North,Finance,Trade Show,Arjun Mehta,Closed Lost,36000.0,2024-07-19,2024-09-25,False,68.0
D00306,Vertex Enterprises,East,Manufacturing,Trade Show,Sneha Iyer,Prospecting,37200.0,2025-07-12,,False,
D00307,Lumina Enterprises,West,It Services,Trade Show,Arjun Mehta,Negotiation,25500.0,2025-10-30,,False,
D00308,Ironclad Industries,South,Manufacturing,Cold Call,Kavya Reddy,Negotiation,18800.0,2025-08-01,,False,
D00309,Horizon Group,North,Finance,Trade Show,Arjun Mehta,Qualification,11400.0,2024-08-01,,False,
D00310,Crest Corp,North,Finance,Partner,Ananya Rao,Proposal,11900.0,2025-01-14,,False,
D00311,Quantum Corp,Central,Education,Website,Arjun Mehta,Negotiation,7800.0,2026-04-03,,False,
D00312,Unity Enterprises,West,Retail,Referral,Kavya Reddy,Prospecting,9500.0,2024-05-15,,False,
D00313,Ironclad Industries,North,Retail,Partner,Ananya Rao,Prospecting,16700.0,2024-12-28,,False,
D00314,Kinetic Corp,East,Retail,Partner,Karan Malhotra,Proposal,5700.0,2026-05-05,,False,
D00315,Pioneer Industries,Central,Finance,Partner,Rohit Verma,Closed Won,24200.0,2025-09-11,2025-09-24,True,13.0
D00316,Delta Corp,West,Manufacturing,Referral,Vikram Shah,Prospecting,26500.0,2025-03-06,,False,
D00317,Horizon Technologies,South,Finance,Cold Call,Kavya Reddy,Proposal,27500.0,2025-11-03,,False,
D00318,Bright Group,South,Finance,Website,Vikram Shah,Proposal,40300.0,2026-01-24,,False,
D00319,Global Technologies,South,Healthcare,Social Media,Ananya Rao,Negotiation,21300.0,2026-04-22,,False,
D00320,Lumina Group,South,Retail,Website,Arjun Mehta,Closed Lost,5300.0,2025-09-20,2025-10-09,False,19.0
D00321,Unity Corp,North,Retail,Website,Arjun Mehta,Prospecting,7700.0,2024-12-22,,False,
D00322,Falcon Solutions,East,Finance,Website,Sneha Iyer,Proposal,13100.0,2024-04-16,,False,
D00323,Vertex Technologies,North,Healthcare,Referral,Priya Nair,Closed Won,22200.0,2026-03-10,2026-05-01,True,52.0
D00324,Alpha Industries,Central,It Services,Partner,Karan Malhotra,Qualification,600.0,2024-10-16,,False,
D00325,Crest Group,Central,Manufacturing,Trade Show,Vikram Shah,Qualification,37700.0,2025-07-12,,False,
D00326,Lumina Corp,Central,Manufacturing,Trade Show,Karan Malhotra,Qualification,20000.0,2025-01-29,,False,
D00327,Crest Group,North,Finance,Referral,Sneha Iyer,Prospecting,8800.0,2026-04-12,,False,
D00328,Everest Solutions,South,Finance,Referral,Sneha Iyer,Closed Won,24300.0,2024-09-18,2024-10-01,True,13.0
D00329,Meridian Group,West,Retail,Website,Sneha Iyer,Negotiation,700.0,2025-10-07,,False,
D00330,Everest Enterprises,North,Finance,Social Media,Rohit Verma,Qualification,61600.0,2025-03-06,,False,
D00331,Meridian Group,East,Healthcare,Referral,Vikram Shah,Closed Won,18200.0,2024-12-30,2025-01-09,True,10.0
D00332,Alpha Technologies,West,Healthcare,Trade Show,Priya Nair,Qualification,8500.0,2025-01-17,,False,
D00333,Radiant Corp,Central,Retail,Cold Call,Rohit Verma,Closed Lost,6900.0,2024-10-06,2024-11-23,False,48.0
D00334,Vertex Group,Central,Retail,Partner,Rohit Verma,Closed Won,7100.0,2026-01-30,2026-05-08,True,98.0
D00335,Orbit Technologies,South,Healthcare,Social Media,Sneha Iyer,Negotiation,13100.0,2024-03-04,,False,
D00336,Summit Group,South,It Services,Social Media,Ananya Rao,Qualification,15500.0,2024-07-02,,False,
D00337,Alpha Corp,South,It Services,Social Media,Priya Nair,Closed Lost,14700.0,2025-10-27,2026-01-09,False,74.0
D00338,Radiant Industries,East,Healthcare,Website,Priya Nair,Proposal,26600.0,2024-08-03,,False,
D00339,Titan Enterprises,Central,Healthcare,Website,Karan Malhotra,Negotiation,15600.0,2026-01-20,,False,
D00340,Everest Enterprises,North,Healthcare,Social Media,Priya Nair,Negotiation,24400.0,2026-04-28,,False,
D00341,Jupiter Corp,East,Healthcare,Social Media,Vikram Shah,Negotiation,23700.0,2024-01-22,,False,
D00342,Orbit Group,South,Retail,Cold Call,Karan Malhotra,Proposal,6300.0,2024-10-03,,False,
D00343,Orbit Enterprises,West,Retail,Partner,Ananya Rao,Prospecting,10700.0,2025-10-08,,False,
D00344,Horizon Systems,West,Healthcare,Referral,Kavya Reddy,Closed Won,26500.0,2024-05-20,2024-07-18,True,59.0
D00345,Meridian Enterprises,East,Healthcare,Cold Call,Arjun Mehta,Closed Won,9900.0,2024-09-21,2024-11-28,True,68.0
D00346,Bright Industries,East,Healthcare,Social Media,Karan Malhotra,Prospecting,28500.0,2024-10-16,,False,
D00347,Orbit Systems,South,Manufacturing,Referral,Sneha Iyer,Proposal,25000.0,2025-10-17,,False,
D00348,Unity Systems,East,Education,Partner,Kavya Reddy,Closed Won,4200.0,2025-05-22,2025-06-03,True,12.0
D00349,Unity Group,Central,Finance,Partner,Priya Nair,Proposal,19700.0,2024-11-16,,False,
D00350,Vertex Technologies,South,Manufacturing,Trade Show,Karan Malhotra,Closed Won,29300.0,2024-12-02,2025-01-19,True,48.0
D00351,Horizon Solutions,West,Finance,Cold Call,Kavya Reddy,Closed Won,16500.0,2024-06-26,2024-10-26,True,122.0
D00352,Quantum Systems,South,Healthcare,Website,Rohit Verma,Prospecting,15700.0,2024-10-16,,False,
D00353,Vertex Corp,South,Finance,Referral,Vikram Shah,Prospecting,32300.0,2025-03-16,,False,
D00354,Kinetic Industries,Central,It Services,Website,Karan Malhotra,Prospecting,20400.0,2026-02-14,,False,
D00355,Delta Technologies,North,Healthcare,Referral,Rohit Verma,Prospecting,4500.0,2025-07-30,,False,
D00356,Zenith Solutions,South,Manufacturing,Partner,Ananya Rao,Closed Lost,20900.0,2025-07-21,2025-08-07,False,17.0
D00357,Delta Systems,North,It Services,Cold Call,Ananya Rao,Negotiation,11300.0,2024-08-22,,False,
D00358,Lumina Enterprises,Central,It Services,Cold Call,Priya Nair,Qualification,14200.0,2026-03-03,,False,
D00359,Nexus Group,North,Healthcare,Referral,Karan Malhotra,Proposal,14800.0,2024-10-30,,False,
D00360,Meridian Technologies,North,Finance,Referral,Sneha Iyer,Prospecting,25200.0,2024-08-23,,False,
D00361,Meridian Enterprises,North,It Services,Partner,Kavya Reddy,Closed Won,10500.0,2024-11-24,2025-01-16,True,53.0
D00362,Lumina Enterprises,East,It Services,Social Media,Rohit Verma,Prospecting,12500.0,2024-09-19,,False,
D00363,Vertex Corp,East,Finance,Website,Ananya Rao,Closed Won,28200.0,2025-06-23,2025-08-06,True,44.0
D00364,Everest Corp,Central,Manufacturing,Social Media,Sneha Iyer,Proposal,22700.0,2025-10-11,,False,
D00365,Kinetic Industries,North,It Services,Social Media,Rohit Verma,Proposal,9000.0,2025-01-21,,False,
D00366,Zenith Technologies,South,Education,Website,Rohit Verma,Prospecting,3900.0,2026-01-09,,False,
D00367,Ironclad Solutions,Central,Manufacturing,Cold Call,Kavya Reddy,Closed Lost,22400.0,2025-08-26,2025-09-19,False,24.0
D00368,Lumina Group,North,Manufacturing,Trade Show,Ananya Rao,Qualification,12100.0,2026-01-05,,False,
D00369,Kinetic Industries,West,Healthcare,Website,Karan Malhotra,Negotiation,6800.0,2025-01-07,,False,
D00370,Bright Solutions,West,Healthcare,Partner,Ananya Rao,Proposal,23700.0,2024-02-14,,False,
D00371,Horizon Industries,West,It Services,Referral,Rohit Verma,Proposal,16100.0,2025-02-15,,False,
D00372,Lumina Systems,West,Education,Website,Ananya Rao,Negotiation,2200.0,2025-03-09,,False,
D00373,Kinetic Group,Central,Finance,Trade Show,Kavya Reddy,Closed Lost,40400.0,2024-12-27,2025-01-25,False,29.0
D00374,Orbit Systems,West,Education,Social Media,Rohit Verma,Qualification,5200.0,2026-04-12,,False,
D00375,Radiant Corp,North,Healthcare,Social Media,Ananya Rao,Closed Lost,6400.0,2026-01-22,2026-03-06,False,43.0
D00376,Meridian Systems,South,Education,Referral,Arjun Mehta,Closed Lost,2600.0,2025-07-26,2025-09-08,False,44.0
D00377,Kinetic Systems,North,Healthcare,Partner,Vikram Shah,Negotiation,16100.0,2024-08-22,,False,
D00378,Pioneer Group,North,It Services,Cold Call,Rohit Verma,Negotiation,15300.0,2025-10-29,,False,
D00379,Radiant Solutions,South,Healthcare,Social Media,Arjun Mehta,Proposal,20400.0,2024-05-18,,False,
D00380,Bright Industries,East,Finance,Cold Call,Sneha Iyer,Qualification,30300.0,2025-01-24,,False,
D00381,Alpha Group,South,Education,Trade Show,Kavya Reddy,Closed Lost,3700.0,2025-03-25,2025-05-19,False,55.0
D00382,Delta Enterprises,West,Retail,Partner,Vikram Shah,Closed Won,10900.0,2025-08-22,2025-10-13,True,52.0
D00383,Horizon Group,South,It Services,Referral,Kavya Reddy,Negotiation,2300.0,2024-09-11,,False,
D00384,Meridian Enterprises,North,Finance,Cold Call,Rohit Verma,Proposal,25700.0,2026-02-28,,False,
D00385,Quantum Group,North,Retail,Partner,Kavya Reddy,Closed Lost,12500.0,2026-01-29,2026-02-24,False,26.0
D00386,Radiant Enterprises,East,Manufacturing,Social Media,Ananya Rao,Prospecting,19000.0,2025-11-05,,False,
D00387,Alpha Solutions,Central,Healthcare,Referral,Rohit Verma,Proposal,21500.0,2024-04-25,,False,
D00388,Meridian Industries,North,Education,Referral,Karan Malhotra,Prospecting,7600.0,2026-06-19,,False,
D00389,Lumina Solutions,East,Healthcare,Partner,Priya Nair,Proposal,16700.0,2026-01-02,,False,
D00390,Zenith Solutions,Central,Finance,Social Media,Rohit Verma,Closed Lost,31400.0,2024-07-17,2024-08-30,False,44.0
D00391,Nexus Industries,North,Healthcare,Social Media,Rohit Verma,Negotiation,25100.0,2024-04-18,,False,
D00392,Orbit Group,East,Finance,Website,Priya Nair,Prospecting,24300.0,2025-04-19,,False,
D00393,Quantum Systems,West,Healthcare,Referral,Ananya Rao,Proposal,24900.0,2025-06-19,,False,
D00394,Ironclad Industries,Central,Finance,Social Media,Sneha Iyer,Qualification,22200.0,2024-06-29,,False,
D00395,Titan Group,South,Education,Partner,Sneha Iyer,Prospecting,6300.0,2024-11-21,,False,
D00396,Summit Systems,West,It Services,Trade Show,Arjun Mehta,Prospecting,8500.0,2025-01-18,,False,
D00397,Pioneer Group,South,Education,Social Media,Sneha Iyer,Proposal,10400.0,2026-06-27,,False,
D00398,Pioneer Corp,East,Education,Trade Show,Kavya Reddy,Prospecting,9500.0,2024-07-24,,False,
D00399,Ironclad Industries,South,Manufacturing,Cold Call,Vikram Shah,Proposal,7800.0,2026-01-22,,False,
D00400,Titan Systems,North,Retail,Trade Show,Karan Malhotra,Negotiation,11100.0,2025-10-12,,False,
D00401,Bright Systems,East,It Services,Website,Ananya Rao,Closed Won,13100.0,2024-04-11,2024-06-13,True,63.0
D00402,Quantum Solutions,South,Finance,Social Media,Ananya Rao,Prospecting,51500.0,2024-01-01,,False,
D00403,Titan Technologies,North,Finance,Social Media,Arjun Mehta,Prospecting,38800.0,2026-02-01,,False,
D00404,Delta Solutions,East,Manufacturing,Trade Show,Karan Malhotra,Closed Lost,27600.0,2024-04-18,2024-07-01,False,74.0
D00405,Falcon Industries,West,Healthcare,Partner,Priya Nair,Closed Lost,34500.0,2026-03-11,2026-04-12,False,32.0
D00406,Lumina Group,Central,Education,Cold Call,Priya Nair,Qualification,10600.0,2024-07-11,,False,
D00407,Global Corp,East,Retail,Partner,Karan Malhotra,Closed Won,5200.0,2025-07-08,2025-08-06,True,29.0
D00408,Pioneer Technologies,East,Healthcare,Referral,Rohit Verma,Negotiation,9200.0,2025-01-09,,False,
D00409,Nexus Enterprises,North,Finance,Website,Rohit Verma,Negotiation,24800.0,2024-05-19,,False,
D00410,Ironclad Group,North,Education,Referral,Karan Malhotra,Qualification,4800.0,2024-04-27,,False,
D00411,Global Systems,North,Finance,Trade Show,Arjun Mehta,Proposal,32500.0,2025-07-12,,False,
D00412,Titan Enterprises,East,Education,Partner,Karan Malhotra,Qualification,7000.0,2024-08-02,,False,
D00413,Falcon Solutions,Central,Manufacturing,Website,Vikram Shah,Closed Lost,22700.0,2024-12-26,2025-01-31,False,36.0
D00414,Crest Solutions,East,Retail,Trade Show,Kavya Reddy,Closed Won,13500.0,2024-03-22,2024-04-12,True,21.0
D00415,Kinetic Systems,South,Education,Social Media,Vikram Shah,Qualification,6300.0,2025-05-28,,False,
D00416,Titan Technologies,West,Healthcare,Website,Arjun Mehta,Qualification,11600.0,2024-10-21,,False,
D00417,Orbit Group,South,Education,Cold Call,Arjun Mehta,Qualification,5800.0,2026-04-13,,False,
D00418,Bright Enterprises,North,Healthcare,Trade Show,Priya Nair,Proposal,33500.0,2026-02-16,,False,
D00419,Meridian Technologies,East,Education,Trade Show,Vikram Shah,Closed Won,2700.0,2024-11-10,2024-11-30,True,20.0
D00420,Delta Industries,West,Healthcare,Website,Vikram Shah,Qualification,29100.0,2024-01-07,,False,
D00421,Vertex Solutions,North,Manufacturing,Referral,Priya Nair,Negotiation,27300.0,2024-08-24,,False,
D00422,Summit Technologies,West,Finance,Cold Call,Ananya Rao,Closed Won,48800.0,2024-05-06,2024-06-06,True,31.0
D00423,Alpha Industries,North,Finance,Trade Show,Kavya Reddy,Closed Won,27000.0,2024-06-18,2024-09-06,True,80.0
D00424,Zenith Solutions,East,Manufacturing,Social Media,Karan Malhotra,Negotiation,32000.0,2026-04-09,,False,
D00425,Summit Corp,North,Healthcare,Social Media,Karan Malhotra,Closed Won,19500.0,2024-12-03,2024-12-17,True,14.0
D00426,Global Industries,Central,Education,Cold Call,Ananya Rao,Proposal,5000.0,2025-05-04,,False,
D00427,Delta Solutions,West,Education,Referral,Karan Malhotra,Qualification,9300.0,2025-07-23,,False,
D00428,Vertex Group,West,Manufacturing,Referral,Kavya Reddy,Prospecting,12100.0,2024-09-08,,False,
D00429,Delta Technologies,Central,Healthcare,Social Media,Karan Malhotra,Proposal,21100.0,2024-08-01,,False,
D00430,Alpha Corp,East,Education,Social Media,Vikram Shah,Qualification,5300.0,2024-07-25,,False,
